,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source_device,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,jpg_url,img_num,retweet_count,favorite_count,rating,breed_prediction,prediction_confidence,dog_category
829,745422732645535745,,,2016-06-22 01:06:43+00:00,iphone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,nan,nan,,https://twitter.com/dog_rates/status/745422732645535745/photo/1,very,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1,2219,8024,0.9,Labrador_retriever,0.6638,none
831,745057283344719872,,,2016-06-21 00:54:33+00:00,iphone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,nan,nan,,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",Oliver,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,2069,6827,1.2,Shetland_sheepdog,0.963985,none
832,744995568523612160,,,2016-06-20 20:49:19+00:00,iphone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,nan,nan,,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",Abby,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,572,2777,0.9,Old_English_sheepdog,0.427481,puppo
833,744971049620602880,,,2016-06-20 19:11:53+00:00,iphone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,nan,nan,,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",Indie,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,2468,7365,1.2,toy_poodle,0.497755,none
834,744709971296780288,,,2016-06-20 01:54:27+00:00,iphone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,nan,nan,,https://twitter.com/dog_rates/status/744709971296780288/photo/1,Harvey,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,1457,5274,1.0,Shetland_sheepdog,0.234431,none
835,744334592493166593,,,2016-06-19 01:02:50+00:00,iphone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,nan,nan,,https://twitter.com/dog_rates/status/744334592493166593/photo/1,Blanket,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1,1953,6392,1.1,Samoyed,0.960543,none
836,744234799360020481,,,2016-06-18 18:26:18+00:00,iphone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,nan,nan,,https://twitter.com/dog_rates/status/744234799360020481/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1,71441,146013,1.3,Labrador_retriever,0.825333,doggo
837,743980027717509120,,,2016-06-18 01:33:55+00:00,iphone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,nan,nan,,https://twitter.com/dog_rates/status/743980027717509120/photo/1,Geno,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,1019,3933,1.1,bull_mastiff,0.97573,none
838,743895849529389061,,,2016-06-17 19:59:26+00:00,iphone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,nan,nan,,https://twitter.com/dog_rates/status/743895849529389061/photo/1,None,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,890,3430,1.0,dalmatian,0.562315,none
839,743609206067040256,,,2016-06-17 01:00:24+00:00,iphone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,nan,nan,,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",Stark,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,1283,4192,1.0,Weimaraner,0.982794,none
841,743545585370791937,,,2016-06-16 20:47:36+00:00,iphone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,nan,nan,,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",Bentley,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2,873,3308,1.1,standard_poodle,0.0605835,none
843,743253157753532416,,,2016-06-16 01:25:36+00:00,iphone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",nan,nan,,https://twitter.com/dog_rates/status/743253157753532416/photo/1,Kilo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,1133,3970,1.0,malamute,0.442612,puppo
844,743222593470234624,,,2016-06-15 23:24:09+00:00,iphone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,nan,nan,,https://twitter.com/dog_rates/status/743222593470234624/photo/1,a,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,1764,5810,1.2,kuvasz,0.350629,pupper
845,743210557239623680,,,2016-06-15 22:36:19+00:00,iphone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",nan,nan,,https://twitter.com/dog_rates/status/743210557239623680/photo/1,Kayla,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,1255,3591,1.0,golden_retriever,0.930705,none
849,742385895052087300,,,2016-06-13 15:59:24+00:00,iphone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,nan,nan,,https://twitter.com/dog_rates/status/742385895052087300/photo/1,Phil,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1,1799,6360,1.1,Cardigan,0.5669109999999999,none
851,742150209887731712,,,2016-06-13 00:22:53+00:00,iphone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,nan,nan,,https://twitter.com/dog_rates/status/742150209887731712/photo/1,Edmund,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,1422,4767,0.8,French_bulldog,0.0714143999999999,pupper
852,741793263812808706,,,2016-06-12 00:44:30+00:00,iphone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,nan,nan,,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",None,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1,1395,4261,1.0,kuvasz,0.311325,none
853,741743634094141440,,,2016-06-11 21:27:17+00:00,iphone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,nan,nan,,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",Aqua,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,2536,7628,1.1,Labrador_retriever,0.786089,pupper
854,741438259667034112,,,2016-06-11 01:13:51+00:00,iphone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,nan,nan,,https://twitter.com/dog_rates/status/741438259667034112/photo/1,Tucker,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,756,3452,0.9,Chesapeake_Bay_retriever,0.292675,none
855,741303864243200000,,,2016-06-10 16:19:48+00:00,iphone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,nan,nan,,https://twitter.com/dog_rates/status/741303864243200000/photo/1,Theodore,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,2967,8217,1.2,Chihuahua,0.7681560000000001,none
857,740995100998766593,,,2016-06-09 19:52:53+00:00,iphone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,nan,nan,,https://twitter.com/dog_rates/status/740995100998766593/photo/1,Leo,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,2499,5899,1.0,malamute,0.454363,none
858,740711788199743490,,,2016-06-09 01:07:06+00:00,iphone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,nan,nan,,https://twitter.com/dog_rates/status/740711788199743490/photo/1,None,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,876,3169,0.9,toy_poodle,0.388277,none
860,740676976021798912,,,2016-06-08 22:48:46+00:00,iphone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",nan,nan,,https://twitter.com/dog_rates/status/740676976021798912/photo/1,Baloo,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,6286,17006,1.1,Norwegian_elkhound,0.275225,pupper
861,740373189193256964,,,2016-06-08 02:41:38+00:00,iphone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",nan,nan,,"https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",None,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,12258,32856,0.8181818181818182,golden_retriever,0.8076439999999999,none
863,740359016048689152,,,2016-06-08 01:45:19+00:00,iphone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,nan,nan,,https://twitter.com/dog_rates/status/740359016048689152/photo/1,Chase,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,804,3064,0.9,golden_retriever,0.8636870000000001,none
864,740214038584557568,,,2016-06-07 16:09:13+00:00,iphone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,nan,nan,,https://twitter.com/dog_rates/status/740214038584557568/photo/1,getting,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,1803,6250,1.0,Chesapeake_Bay_retriever,0.586414,none
865,739979191639244800,,,2016-06-07 00:36:02+00:00,iphone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,nan,nan,,https://twitter.com/dog_rates/status/739979191639244800/photo/1,Nollie,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,5437,18693,1.2,Irish_water_spaniel,0.2858,none
866,739932936087216128,,,2016-06-06 21:32:13+00:00,iphone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,nan,nan,,https://twitter.com/dog_rates/status/739932936087216128/photo/1,Rorie,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,995,3797,1.0,redbone,0.243904,none
867,739844404073074688,,,2016-06-06 15:40:26+00:00,iphone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,nan,nan,,https://twitter.com/dog_rates/status/739844404073074688/photo/1,Simba,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,801,3565,1.2,toy_poodle,0.342397,none
868,739606147276148736,,,2016-06-05 23:53:41+00:00,iphone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,nan,nan,,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",Benji,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,1509,5043,0.9,Blenheim_spaniel,0.933755,pupper
869,739544079319588864,,,2016-06-05 19:47:03+00:00,iphone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,nan,nan,,https://twitter.com/dog_rates/status/739544079319588864/photo/1,None,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,19464,36804,1.0,Labrador_retriever,0.967397,none
870,739485634323156992,,,2016-06-05 15:54:48+00:00,iphone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,nan,nan,,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",Kyle,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,2667,6655,0.6,Walker_hound,0.640256,none
871,739238157791694849,,,2016-06-04 23:31:25+00:00,iphone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,nan,nan,,https://twitter.com/dog_rates/status/739238157791694849/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,53393,108073,1.3,Eskimo_dog,0.503372,doggo
872,738885046782832640,,,2016-06-04 00:08:17+00:00,iphone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,nan,nan,,https://twitter.com/dog_rates/status/738885046782832640/photo/1,Charles,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,1057,3534,1.1,American_Staffordshire_terrier,0.0155351,none
873,738883359779196928,,,2016-06-04 00:01:35+00:00,iphone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,nan,nan,,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",None,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,729,3073,1.0,Labrador_retriever,0.691137,none
874,738537504001953792,,,2016-06-03 01:07:16+00:00,iphone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,nan,nan,,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",Bayley,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,1414,4751,1.1,chow,0.808737,puppo
875,738402415918125056,,,2016-06-02 16:10:29+00:00,iphone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",nan,nan,,https://twitter.com/dog_rates/status/738402415918125056/photo/1,None,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,752,3043,1.0,cocker_spaniel,0.346695,none
876,738184450748633089,,,2016-06-02 01:44:22+00:00,iphone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",nan,nan,,https://twitter.com/dog_rates/status/738184450748633089/photo/1,None,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,1120,4012,0.9,Bedlington_terrier,0.289471,none
877,738166403467907072,,,2016-06-02 00:32:39+00:00,iphone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,nan,nan,,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",Axel,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,3064,8156,1.2,keeshond,0.8788860000000001,none
878,738156290900254721,,,2016-06-01 23:52:28+00:00,iphone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,nan,nan,,https://twitter.com/dog_rates/status/738156290900254721/photo/1,Storkson,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,590,2315,1.0,pug,0.751758,none
879,737826014890496000,,,2016-06-01 02:00:04+00:00,iphone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,nan,nan,,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",Remy,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,1623,4895,1.0,vizsla,0.990391,none
880,737800304142471168,,,2016-06-01 00:17:54+00:00,iphone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,nan,nan,,https://twitter.com/dog_rates/status/737800304142471168/photo/1,Bella,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,3200,9357,1.0,malamute,0.374682,none
881,737678689543020544,,,2016-05-31 16:14:39+00:00,iphone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,nan,nan,,https://twitter.com/dog_rates/status/737678689543020544/photo/1,None,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,1216,4686,1.1,Pembroke,0.935307,none
882,737445876994609152,,,2016-05-31 00:49:32+00:00,iphone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,nan,nan,,https://twitter.com/dog_rates/status/737445876994609152/photo/1,None,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,4109,9565,1.3,Samoyed,0.400568,floofer
885,736736130620620800,,,2016-05-29 01:49:16+00:00,iphone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,nan,nan,,https://twitter.com/dog_rates/status/736736130620620800/photo/1,Chadrick,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,1562,3932,1.3,schipperke,0.545502,none
886,736365877722001409,,,2016-05-28 01:18:00+00:00,iphone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,nan,nan,,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",Rory,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3,1131,3715,1.1,toy_poodle,0.082606,pupper
887,736225175608430592,,,2016-05-27 15:58:54+00:00,iphone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,nan,nan,,https://twitter.com/dog_rates/status/736225175608430592/photo/1,very,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,2572,7569,1.0,Labrador_retriever,0.399217,none
888,736010884653420544,,,2016-05-27 01:47:23+00:00,iphone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,nan,nan,,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",None,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,2730,7333,1.0,golden_retriever,0.553901,none
889,735991953473572864,,,2016-05-27 00:32:10+00:00,iphone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,nan,nan,,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",Maxaroni,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,1042,3336,1.1,cocker_spaniel,0.961643,none
890,735648611367784448,,,2016-05-26 01:47:51+00:00,iphone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,nan,nan,,https://twitter.com/dog_rates/status/735648611367784448/photo/1,None,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,1027,3776,1.2,Pembroke,0.4625939999999999,pupper
891,735635087207878657,,,2016-05-26 00:54:06+00:00,iphone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,nan,nan,,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",Dakota,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1,2159,5732,1.1,pug,0.8918709999999999,none
893,735256018284875776,,,2016-05-24 23:47:49+00:00,iphone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,nan,nan,,https://twitter.com/dog_rates/status/735256018284875776/photo/1,Kellogg,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,812,3110,0.8,Staffordshire_bullterrier,0.523191,doggo
894,735137028879360001,,,2016-05-24 15:55:00+00:00,iphone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,nan,nan,,https://twitter.com/dog_rates/status/735137028879360001/photo/1,Buckley,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,893,2919,0.9,Walker_hound,0.413535,pupper
895,734912297295085568,,,2016-05-24 01:02:00+00:00,iphone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,nan,nan,,https://twitter.com/dog_rates/status/734912297295085568/photo/1,Jax,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,482,2574,1.0,Maltese_dog,0.847292,none
896,734787690684657664,,,2016-05-23 16:46:51+00:00,iphone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,nan,nan,,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",None,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,5814,11674,1.3,golden_retriever,0.883991,none
897,734776360183431168,,,2016-05-23 16:01:50+00:00,iphone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,nan,nan,,https://twitter.com/dog_rates/status/734776360183431168/photo/1,Livvie,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,494,2356,1.1,Siberian_husky,0.304902,none
898,733828123016450049,,,2016-05-21 01:13:53+00:00,iphone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,nan,nan,,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",Terry,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,722,3328,1.0,beagle,0.4723239999999999,none
899,733822306246479872,,,2016-05-21 00:50:46+00:00,iphone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,nan,nan,,https://twitter.com/dog_rates/status/733822306246479872/photo/1,Moose,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,943,3426,1.0,Lhasa,0.457356,floofer
900,733482008106668032,,,2016-05-20 02:18:32+00:00,iphone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",nan,nan,,https://twitter.com/dog_rates/status/733482008106668032/photo/1,None,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,860,2915,1.0,French_bulldog,0.619382,none
901,733460102733135873,,,2016-05-20 00:51:30+00:00,iphone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,nan,nan,,https://twitter.com/dog_rates/status/733460102733135873/photo/1,Hermione,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1,1155,3905,1.1,chow,0.931275,none
903,732732193018155009,,,2016-05-18 00:39:02+00:00,iphone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,nan,nan,,https://twitter.com/dog_rates/status/732732193018155009/photo/1,Ralpher,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1,488,2258,1.2,Staffordshire_bullterrier,0.127969,none
904,732726085725589504,,,2016-05-18 00:14:46+00:00,iphone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,nan,nan,,https://twitter.com/dog_rates/status/732726085725589504/photo/1,Aldrick,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,810,3331,1.1,Pomeranian,0.961902,none
905,732585889486888962,,,2016-05-17 14:57:41+00:00,iphone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",nan,nan,,"https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",None,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2,719,3392,1.0,Staffordshire_bullterrier,0.843359,none
906,732375214819057664,,,2016-05-17 01:00:32+00:00,iphone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,nan,nan,,https://twitter.com/dog_rates/status/732375214819057664/photo/1,Kyle,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,2309,7510,1.1,basset,0.000547053,doggo
908,731285275100512256,,,2016-05-14 00:49:30+00:00,iphone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,nan,nan,,https://twitter.com/dog_rates/status/731285275100512256/photo/1,Solomon,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,915,3255,1.2,Pembroke,0.967103,none
910,730924654643314689,,,2016-05-13 00:56:32+00:00,iphone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,nan,nan,,https://twitter.com/dog_rates/status/730924654643314689/photo/1,unacceptable,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1,1814,5706,0.9,Newfoundland,0.0862411,none
911,730573383004487680,,,2016-05-12 01:40:42+00:00,iphone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,nan,nan,,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",Rooney,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,1942,4515,1.0,American_Staffordshire_terrier,0.810158,pupper
